0.88	6.03826	1.06884	-0.207174	1.41414	-6.4934	-0.980988	0.957065	-0.924217	3.52321	19.8321	4.00148	-0.386799	
0.888	6.03658	1.08017	-0.211619	1.41787	-6.48572	-0.988367	0.964141	-0.920603	3.55522	19.8289	4.00131	-0.390484	
0.896	6.03487	1.09152	-0.21606	1.42161	-6.47798	-0.995718	0.971223	-0.916983	3.58723	19.8258	4.00115	-0.394173	
0.904	6.03312	1.10291	-0.220497	1.42535	-6.47018	-1.00304	0.978309	-0.913358	3.61924	19.8226	4.00097	-0.397865	
0.912	6.03134	1.11433	-0.224932	1.42909	-6.46232	-1.01033	0.9854	-0.909727	3.65124	19.8194	4.0008	-0.401562	
0.92	6.02953	1.12578	-0.229363	1.43283	-6.45441	-1.01759	0.992497	-0.906089	3.68325	19.8162	4.00062	-0.405263	
0.928	6.02767	1.13725	-0.23379	1.43658	-6.44644	-1.02483	0.999598	-0.902446	3.71525	19.813	4.00043	-0.408968	
0.936	6.02579	1.14876	-0.238214	1.44033	-6.43842	-1.03203	1.0067	-0.898797	3.74726	19.8097	4.00025	-0.412678	
0.944	6.02386	1.1603	-0.242635	1.44408	-6.43034	-1.03921	1.01382	-0.895142	3.77926	19.8064	4.00005	-0.416391	
0.952	6.0219	1.17187	-0.247052	1.44783	-6.4222	-1.04636	1.02093	-0.891481	3.81126	19.803	3.99986	-0.420108	
0.96	6.01991	1.18346	-0.251465	1.45159	-6.414	-1.05347	1.02806	-0.887814	3.84326	19.7996	3.99966	-0.42383	
0.968	6.01788	1.19509	-0.255875	1.45535	-6.40575	-1.06056	1.03518	-0.88414	3.87525	19.7962	3.99945	-0.427556	
0.976	6.01582	1.20675	-0.260282	1.45912	-6.39744	-1.06762	1.04232	-0.88046	3.90725	19.7928	3.99924	-0.431286	
0.984	6.01372	1.21844	-0.264685	1.46288	-6.38907	-1.07465	1.04945	-0.876774	3.93924	19.7893	3.99903	-0.435021	
0.992	6.01158	1.23016	-0.269084	1.46665	-6.38065	-1.08165	1.0566	-0.873081	3.97123	19.7858	3.99881	-0.43876	
1	6.00941	1.2419	-0.27348	1.47043	-6.37217	-1.08862	1.06374	-0.869382	4.00322	19.7823	3.99859	-0.442503	
1.008	6.0072	1.25368	-0.277872	1.4742	-6.36363	-1.09556	1.0709	-0.865676	4.03521	19.7787	3.99836	-0.446251	
1.016	6.00496	1.26549	-0.28226	1.47798	-6.35503	-1.10247	1.07806	-0.861963	4.06719	19.7752	3.99813	-0.450002	
1.024	6.00269	1.27733	-0.286645	1.48176	-6.34638	-1.10935	1.08522	-0.858244	4.09918	19.7715	3.9979	-0.453759	
1.032	6.00038	1.2892	-0.291026	1.48554	-6.33767	-1.1162	1.09239	-0.854517	4.13116	19.7679	3.99766	-0.457519	
1.04	5.99803	1.3011	-0.295403	1.48933	-6.3289	-1.12302	1.09957	-0.850784	4.16314	19.7642	3.99741	-0.461285	
1.048	5.99565	1.31303	-0.299777	1.49312	-6.32008	-1.12981	1.10675	-0.847044	4.19512	19.7605	3.99716	-0.465054	
1.056	5.99324	1.32499	-0.304146	1.49691	-6.31119	-1.13657	1.11394	-0.843297	4.2271	19.7568	3.99691	-0.468828	
1.064	5.99078	1.33698	-0.308512	1.50071	-6.30225	-1.14331	1.12113	-0.839542	4.25907	19.753	3.99665	-0.472607	
1.072	5.9883	1.349	-0.312874	1.5045	-6.29325	-1.15001	1.12833	-0.835781	4.29104	19.7492	3.99639	-0.47639	
1.08	5.98578	1.36105	-0.317232	1.5083	-6.2842	-1.15668	1.13554	-0.832012	4.32301	19.7454	3.99612	-0.480178	
1.088	5.98322	1.37313	-0.321586	1.51211	-6.27509	-1.16332	1.14275	-0.828236	4.35498	19.7415	3.99585	-0.48397	
1.096	5.98063	1.38525	-0.325937	1.51591	-6.26591	-1.16993	1.14997	-0.824452	4.38695	19.7377	3.99558	-0.487767	
1.104	5.97801	1.39739	-0.330283	1.51972	-6.25669	-1.17651	1.15719	-0.820661	4.41891	19.7337	3.99529	-0.491569	
